[0.0622138245114794, 0.0622138245114794, 0.052351536216416306, 0.04793104114320428, 0.046937650782995416, 0.03592373485494694, 0.023468738093926064, 0.019236132650093676, 0.0019268242697997925, 0.0012761872482545415, 0.0010498991941341907, 0.0009391805359978372, 0.00043345126759766626, 0.00037668106257461695, 0.00010609976888036613, 0.0004815319007001602, 0.0006180047513897065, 0.08280008247661234, 0.06217219758352075, 0.06673698864706032, 0.06330290464726827, 0.05721685141488915, 0.08590874143655777, 0.05570726648499255, 0.05119076404803466, 0.045741873734235806, 0.042108903768797654, 0.023458214073379665, 0.023458214073379665, 0.015383504575929446, 0.008299766355050739, 0.0022008294363276234, 0.000859430633149796, 0.00024803015561455536, 0.00010193823428310237, 0.0001320038649787998, 4.8552695557394896e-05, 6.662512022346426e-05, 5.7990788792314525e-05, 2.436366426723646e-05, 7.2592686067676625e-06, 3.4496361691874545e-06, 1.7313173987175232e-06, 5.351826705545639e-07, 5.0735865046734e-07, 1.3480218328955855e-07, 1.9039877615339165e-07, 1.4506754246874183e-07, 8.801547005199973e-08, 9.085680267819341e-08, 4.084725884254318e-08, 3.763427342358614e-08, 4.833409890759969e-08, 8.706287455189963e-08, 4.885243221117572e-08, 4.887100938258604e-08, 5.7315364956246825e-08, 4.7835657608287584e-08, 6.115994719285807e-08, 4.718580191652484e-08, 5.685400962271966e-08, 5.234299117141499e-08, 1.9980989462173732e-08, 4.396692361304667e-08, 1.530462306878385e-08, 4.80078193738964e-08, 4.1706655548954585e-08];SALTA
[0.018427812006741408, 0.018427812006741408, 0.019648908599353282, 0.012558994212711823, 0.009851697387703057, 0.009851697387703057, 0.010040158192830611, 0.008838911806786783, 0.006124620173490403, 0.006341340194608883, 0.0002755945682981016, 0.00013745795642401866, 0.0002798257369233184, 0.00020960262583901942, 0.00013511292616732022, 2.7503796904975244e-05, 1.5214401611504903e-05, 2.1038862002986356e-05, 0.0007340423664735435, 0.011497275519736628, 0.013638172265061588, 0.015073896898604233, 0.022311235519562045, 0.01919068760288284, 0.01919068760288284, 0.016849635851850744, 0.011523504560612864, 0.010451987883987999, 0.00841976489235656, 0.0034157830911600478, 0.00311739981889685, 0.0008757437108659362, 0.00027928278419232555, 0.00025354583519130613, 0.00013500640491458194, 7.622071444518521e-05, 4.61853202010072e-05, 3.5194816745608925e-05, 2.1301286943735884e-05, 2.538508561138242e-05, 1.4924337411130385e-05, 8.814960999647573e-06, 3.3787133407658216e-06, 3.0582068327219783e-06, 5.390732820987604e-07, 4.0188722694230955e-07, 6.429481226410797e-08, 4.3558108630738624e-08, 5.803986546094521e-08, 3.235128731152429e-08, 2.1637355690339364e-08, 7.136109040151043e-09, 6.691922331727865e-09, 6.691922331727865e-09, 5.399758931785666e-09, 6.157549393854182e-09, 4.7232413317899236e-09, 5.23833475121901e-09, 6.326088071113025e-09, 5.843348950761295e-09, 4.7751196243312876e-09, 8.388148107876693e-09, 7.927487916789381e-09, 9.59655025261364e-09, 7.3309514534993585e-09];SALTA
[0.017328872784379546, 0.017328872784379546, 0.017328872784379546, 0.014767555530044659, 0.015408885645208181, 0.011224307778916509, 0.008596559896242745, 0.008542446900347922, 0.006131307194575989, 0.006159986937491906, 0.0041130683352945795, 0.0039001982282518893, 0.00041301211139228215, 0.00047127413099920805, 0.00015461305007988474, 0.00019234418937909425, 0.00017912518419269162, 7.04923190331987e-05, 0.0003450114987416119, 0.0005009262991958327, 0.01652097878608268, 0.01652097878608268, 0.009499703142733984, 0.010245894180727697, 0.009105951377789908, 0.009438545580443162, 0.013065881283978339, 0.009314296729145539, 0.009225493863432601, 0.00553090079947339, 0.003441935135436277, 0.0017611619397699242, 0.00029599292602335063, 0.0001647305535277522, 0.000195937421508086, 7.075513585406683e-05, 4.3674112793993366e-05, 2.4204038474007665e-05, 2.7025140435720876e-05, 2.2651350000618935e-05, 2.8584491854787293e-05, 1.4099770069088047e-05, 6.21550304730968e-06, 7.59144987938137e-07, 2.3275975104746068e-07, 1.2097484350377443e-07, 5.155494314925244e-07, 2.6710741339953014e-07, 2.69068892915665e-07, 2.146339189563972e-07, 2.146339189563972e-07, 4.9237313895296094e-08, 3.895122718929327e-08, 2.2651129806751885e-08, 1.996302607803343e-08, 2.030882771961607e-08, 2.0483862962563363e-08, 5.313377386650811e-09, 5.268572495973058e-09, 4.504743734183893e-09, 4.482827753827005e-09, 6.313486473253895e-09, 3.474830604944452e-09, 9.937640722744093e-09, 6.254532035704483e-09];SALTA
[0.018032967683457923, 0.018032967683457923, 0.026594468323261403, 0.026006286985538925, 0.023289263968717742, 0.02181829588293724, 0.016077486639409017, 0.015728849749975758, 0.01720146431019756, 0.009069483850816367, 0.005353933687208905, 0.005353933687208905, 0.0006477990892327548, 0.0002657762513761355, 0.0004042746951666879, 0.0003572196751140378, 0.00011226886458372863, 3.547128136471974e-05, 3.855987533117209e-05, 0.00042811708412369195, 0.011501458439114222, 0.02074110368610841, 0.016111961948682384, 0.013641247421598694, 0.014023832794099111, 0.021480116161680995, 0.013364905500165794, 0.01040009366790265, 0.007771893629463179, 0.006977014596941944, 0.006142570514781981, 0.004463766217575739, 0.0030413064780716926, 0.0023042490034159094, 0.0009040945940295385, 0.0004364047612505207, 0.0002794646689935305, 0.0001664661465219538, 0.00013093443259673326, 7.23389705879722e-05, 4.068470022140811e-05, 1.7921169836898492e-05, 1.782658311894508e-05, 1.3336706442889698e-05, 1.0542938387745274e-05, 3.846700159283244e-06, 4.0033306587026506e-06, 1.355864836045649e-06, 4.2014169525398903e-07, 4.519657587572887e-07, 1.1351078207997858e-07, 1.5719671024849248e-07, 2.7517955644851236e-08, 4.880928143884467e-08, 1.716450148984212e-08, 8.97516462226696e-09, 1.1690566359111987e-08, 2.3798010699619723e-08, 9.243703477070795e-09, 9.243703477070795e-09, 1.1391659608946636e-08, 9.027967591746909e-09, 5.125264777862463e-09, 8.442111922852801e-09, 1.2624702241066247e-08, 6.854240390441953e-09, 6.5730980700107855e-09];SALTA
[0.01236007015667741, 0.01236007015667741, 0.012555843208458144, 0.01497177011590441, 0.010222227508531, 0.01067472435138096, 0.010168744815945185, 0.008897126449898733, 0.006925740279744514, 0.005003124645212446, 0.0005024355846282535, 0.00017298291956041595, 0.00026908799305968477, 0.0001266549003603499, 3.567033878455559e-05, 1.6760663777596106e-05, 2.853942951328413e-05, 1.6432311266921656e-05, 0.0009455184576712589, 0.017644364017137124, 0.018183800066913114, 0.014736917907760404, 0.012867720294693595, 0.017526259855237314, 0.012330758949682115, 0.010127392646926652, 0.009352239670434725, 0.008550849446279244, 0.005946159688693872, 0.006740797562450749, 0.003971088124127945, 0.003070005885969219, 0.0010626314107267444, 0.0007873397046983505, 0.0003757245210590888, 0.00023685276427490212, 0.00019813743104941353, 0.00011194791455971525, 7.426456578760408e-05, 2.2413787431685927e-05, 2.8042000410514918e-05, 1.7667481346121407e-05, 1.1231111397169902e-05, 2.042613427187102e-06, 6.89244179313607e-07, 8.520022011737646e-07, 3.6727535043290394e-07, 3.482791676735658e-07, 1.0588620795989496e-07, 2.3593359420659008e-08, 6.577541854704212e-09, 7.653511650443208e-09, 1.137570870039912e-08, 1.0283810624272391e-08, 9.093069939393785e-09, 1.1948020679147889e-08, 8.662416566397565e-09, 6.2147315391323e-09, 3.7227624905512954e-09, 9.609041002731245e-09, 9.801148020282919e-09, 2.431994520661812e-08, 8.979175196213075e-09, 8.676650173288748e-09, 1.2211503099332122e-08, 2.0731105496877073e-08, 2.1359759744839236e-08];SALTA
[0.011150139516678252, 0.011150139516678252, 0.010947391561705714, 0.010930056566597771, 0.011065959959486333, 0.011577586175808603, 0.010005482801087824, 0.011842335313014419, 0.011721365156733797, 0.010415997523200392, 0.008693530228680291, 0.007102751420957156, 0.006033580033444491, 0.003563710331212728, 0.000288361386744839, 0.00013990208664873966, 0.00030140220835665234, 0.000249167828070007, 4.675870578897693e-05, 3.51002417784219e-05, 2.4665626279919613e-05, 7.612133735567116e-05, 0.00037747510050845947, 0.017819747077270964, 0.016065323350374583, 0.015194833040998891, 0.014884979463651813, 0.014721772099775016, 0.012512195866226065, 0.009827538908935719, 0.008316635962152869, 0.0054144872854067355, 0.0034683080869041395, 0.002919908147329656, 0.001754065614481841, 0.0006350567730366452, 0.0006350567730366452, 0.00041274546031312833, 0.00023272702839186648, 0.00016749786360999654, 7.794132842909388e-05, 6.523754435993473e-05, 5.842121765060354e-06, 1.6130566505912855e-05, 5.588530768103397e-06, 2.379041632841023e-06, 5.012206662935142e-06, 8.879535456315212e-07, 3.652801598740408e-07, 9.109920085107861e-08, 2.655491019237199e-07, 6.208719068785122e-06, 1.0094827183256268e-05, 7.263007727714944e-06, 6.892780357297733e-06, 1.8292840236058324e-06, 9.51180971765654e-06, 4.340859298900371e-06, 6.224762572412432e-08, 4.3563995264295983e-07, 9.089225347895843e-07, 6.931629470454318e-08, 2.2744110676358373e-08, 2.8268728646960734e-08, 9.309333870068645e-09, 9.650331605465475e-09, 1.0979417608888843e-08, 9.499452793896416e-09, 9.05005852112458e-09, 2.387100334821293e-08, 1.1982118437974976e-08];SALTA
[0.010538465730354236, 0.01113081727409348, 0.012537067028963674, 0.016454243384428902, 0.015624615242709484, 0.013126103247986982, 0.011451987407596734, 0.01277403604158857, 0.01170026117104394, 0.011748215528381, 0.009454255552459148, 0.0024907236803031873, 0.000610342840096465, 0.00015321455203913965, 0.00015321455203913965, 0.0004328273306402323, 0.00011392354747258364, 5.4095363257668645e-05, 3.3132662002967724e-05, 5.051344703173733e-05, 0.01283471663060004, 0.014636029447832218, 0.01619049309072902, 0.014659621721123976, 0.018641744749781794, 0.011873679335912924, 0.011094626619139498, 0.010042025980880505, 0.008465945726355433, 0.010107568942726419, 0.006787452554892642, 0.004069014842836803, 0.0036943806710077764, 0.00224027464789372, 0.0007940161819987087, 0.0006835110540591037, 0.0003098760939904089, 0.0001775154158074327, 0.0001713520610702244, 6.004759030891615e-05, 2.4134657692141406e-05, 1.7917061914642187e-05, 1.713700034060655e-05, 1.713700034060655e-05, 4.247273530509194e-06, 2.5713804333677687e-06, 5.755224131696934e-08, 6.393067595007251e-08, 2.6042104209968657e-08, 6.266011896371686e-08, 1.3670812022896072e-08, 1.1492531828220858e-08, 5.9273783230844765e-09, 5.8783988980170044e-09, 4.801606136234395e-09, 6.660773596752151e-09, 1.967838923968723e-08, 7.405098318500092e-09, 3.771411913533699e-09, 1.094236880320312e-08, 1.2186367718864784e-08, 1.8531254373952067e-08, 1.8531254373952067e-08, 1.3337237553387936e-08, 1.5364138800491586e-08, 6.0848341891029224e-09, 6.052737391512199e-09, 6.866761975772753e-09];SALTA
[0.010729088079829712, 0.012135968545541725, 0.012059499734436006, 0.010645421234098914, 0.009443111088859698, 0.008032307779363541, 0.009184509777646259, 0.007754760363249635, 0.0074085587324743424, 0.005901924787136207, 0.0052958815740148674, 0.004937590626519103, 0.002401181391704154, 0.0005469414958727437, 0.0002751766801109401, 0.00034717825042232336, 0.0003019828432849513, 0.00011672533883304127, 0.00041333181697249775, 0.0021953033531514213, 0.017368060024767717, 0.014954853569703741, 0.018718434580804064, 0.014922146471476409, 0.013074572907247563, 0.00938003072085934, 0.014001278839170196, 0.00956680502086535, 0.009319137596913904, 0.006339547716655076, 0.00586276187927837, 0.004682229965495016, 0.003176588442956022, 0.0008552533534428862, 0.00025755859979595706, 0.00040563830824344655, 0.0002100359555420151, 0.00015194598269628606, 4.4588514311144746e-05, 2.2145631117853232e-05, 2.2145631117853232e-05, 3.4712575135095326e-05, 1.9557893138860415e-05, 9.881116455730034e-06, 2.0533101473057306e-06, 7.348039893314158e-08, 2.6671501228252864e-07, 3.566551792739412e-07, 1.2929797509844812e-06, 4.674832986887333e-07, 5.266047776439058e-07, 1.7725683465444652e-07, 7.145409930491655e-08, 1.9415145343165865e-08, 6.0416089202073265e-09, 1.9075172282921954e-08, 2.1838483856049056e-08, 2.724428913359425e-08, 4.375476300954533e-08, 3.0910712230554817e-08, 3.663773239650344e-08, 3.0655440213788493e-07, 7.878796277329797e-08, 1.1046630237078773e-07, 2.065062593736548e-07, 5.461148187471115e-07, 9.311793057591764e-08, 4.453830806286931e-08, 2.614892122449576e-08, 2.1012156591605285e-08];SALTA
[0.0080165947438585, 0.007681334895543918, 0.008769372665502047, 0.00898917744610057, 0.010054548015888917, 0.006460696404525212, 0.006658192606182249, 0.005687925526779128, 0.004047661658046029, 0.0021784525554379287, 0.0010791715226831135, 0.0003410877908749843, 0.0002518745913497863, 8.790653096242436e-05, 8.685812492567109e-05, 0.00010086966008354689, 4.234274023305494e-05, 1.6053845866256884e-05, 0.00042845369594915494, 0.0006634389279906367, 0.012932159474353114, 0.012193981824650096, 0.0126593137415483, 0.00978229593030027, 0.007439627207094023, 0.007233940332751897, 0.007999205598743411, 0.00793126824430075, 0.006992776745243536, 0.0033898662130510504, 0.0010201828415089588, 0.0010201828415089588, 0.0006268691159295705, 0.00021211701205832247, 0.00014793762956802304, 6.355689854355896e-05, 3.910240707016612e-05, 3.5009729146421114e-05, 1.8746091237808222e-05, 1.3839810600144198e-05, 6.360273945320371e-06, 2.3929223857463586e-06, 1.4392991013456114e-06, 3.0291062333915616e-07, 6.198421114587097e-07, 5.942110493902475e-07, 9.35514055714021e-08, 1.3828892817632738e-08, 1.5737814608914683e-08, 2.2040312017199098e-08, 2.610307281082755e-08, 2.1097684097768636e-08, 6.092817789388757e-09, 2.1734857248590693e-08, 1.3074132399727569e-08, 7.97334504503098e-09, 7.956979402025846e-09, 9.652153237153036e-09, 1.1008017873196869e-08, 1.3001265778361909e-08, 8.399207195694721e-09, 1.4191435984678426e-08, 9.143719331531723e-09, 1.3100113612127946e-08, 1.1838687844429628e-08, 1.0894585189003477e-08, 2.4947199299629917e-08];SALTA
[0.009479837272928919, 0.009479837272928919, 0.011370411338340288, 0.011328616059861461, 0.012640817971922106, 0.012535975523174998, 0.012535975523174998, 0.005898193483622733, 0.005892811391290713, 0.0051606932052988596, 0.005009670292968374, 0.004565035478550892, 0.0026913438797914737, 0.0014153616916696681, 0.00015927827862662484, 0.00013312268093520365, 0.00015284307666799964, 4.067270355462639e-05, 3.787535101750752e-05, 3.700219758900862e-05, 2.077056537228394e-05, 0.00019032624220291538, 0.00021772436988759888, 0.0133159270438016, 0.014773735551551825, 0.014773735551551825, 0.01731366600568377, 0.012409716371043896, 0.011596858369090492, 0.01068410657580123, 0.0091693722559423, 0.007199122266591154, 0.007510371073071328, 0.003713238478654765, 0.0024699307297374982, 0.0013613117841376164, 0.0006189884822246887, 0.000641591112667337, 0.0002695127690680686, 0.00018009361712081426, 9.468193952920832e-05, 5.473395699673277e-05, 4.462834653224876e-05, 3.1226541046216065e-05, 1.4008960668776764e-05, 1.5487734091984455e-05, 1.1084060733038132e-05, 1.718280948062492e-06, 1.134212855191629e-06, 2.940365187580962e-07, 2.802148673602955e-07, 5.954179032465114e-08, 1.1902161633816054e-07, 1.1752728788466342e-08, 1.026396295335059e-08, 4.668692481011262e-09, 4.967206274060702e-09, 6.301629431344866e-09, 8.244288804867348e-09, 1.7329350993656066e-08, 6.205281502234362e-09, 8.297806373152323e-09, 9.712093951581902e-09, 1.5737376797485128e-08, 2.364713462634316e-09, 2.7203729968788415e-09, 3.739799749687556e-09, 1.7645094200488939e-09, 7.90535345311485e-09, 1.2301430680151793e-08];SALTA
